ELEMENT,MOL,RESIDUE_NUM,X,Y,Z
HW2,HOH,3407,4.605175112672681,43.390458257484404,-9.458869766820154
MW,HOH,3407,4.152441188455559,44.13074246711282,-9.558743094409845
OW,HOH,3408,5.26439,43.14844,-11.99538
HW1,HOH,3408,4.767117966367177,43.57833940795137,-12.69118325395168
HW2,HOH,3408,4.599716409314622,42.849996017071,-11.37459198956578
MW,HOH,3408,5.1156469412133125,43.165267880412564,-12.00498285622915
OW,HOH,3409,7.59104,44.28721,-13.047340000000002
HW1,HOH,3409,8.204729726002126,43.84489535789059,-12.460834440286316
HW2,HOH,3409,6.752973233774509,43.85231300028373,-12.890078322894196
MW,HOH,3409,7.56231703174242,44.17491632628786,-12.952128820135394
OW,HOH,3410,9.65672,42.26856,-13.0366
HW1,HOH,3410,8.85122119194852,42.599755779160695,-12.639460217689303
HW2,HOH,3410,10.359201561141578,42.67315290543421,-12.527623438036285
MW,HOH,3410,9.643532549492448,42.36274982891863,-12.92060617563918
OW,HOH,3411,11.38513,45.98513,-11.37513
HW1,HOH,3411,11.645081706543552,45.50243561915647,-10.590484728385384
HW2,HOH,3411,12.034528086405876,46.6840090402581,-11.453102724463788
MW,HOH,3411,11.501537744802778,46.01280424467298,-11.284667387960411
OW,HOH,3412,11.98821,46.588210000000004,-8.7338
HW1,HOH,3412,12.644803589605171,46.40523604370847,-9.405840206243958
HW2,HOH,3412,11.158716747324325,46.32077979306072,-9.12959625766541
MW,HOH,3412,11.96607675709254,46.53055283298023,-8.870495950827339
OW,HOH,3413,9.64929,47.6713,-7.65071
HW1,HOH,3413,8.782554613377226,47.269456985780025,-7.591326141936772
HW2,HOH,3413,9.695427137039768,48.255311661460695,-6.893717013068356
MW,HOH,3413,9.544243523535496,47.69461978471155,-7.546203914254019
OW,HOH,3414,7.66071,47.6713,-9.63929
HW1,HOH,3414,8.355865354302285,47.046104434482096,-9.844510383835555
HW2,HOH,3414,8.025509541460783,48.523105659614345,-9.879239633462905
MW,HOH,3414,7.79639701501349,47.70030882609513,-9.696277133190462
OW,HOH,3415,8.7438,46.588210000000004,-11.97821
HW1,HOH,3415,8.253132161500595,45.852325259432064,-11.612226053546642
HW2,HOH,3415,9.657493569253448,46.39600002138755,-11.76738412367858
MW,HOH,3415,8.797952397341957,46.469402678482126,-11.904371383474317
OW,HOH,3416,13.0713,44.24929,-7.65071
HW1,HOH,3416,12.728734121691712,43.547006530380706,-7.09782372343098
HW2,HOH,3416,13.962205916888887,44.393064801159625,-7.331577305648755
MW,HOH,3416,13.141494140660882,44.17779415203008,-7.5390810508133255
OW,HOH,3417,13.10629,42.2719,-9.650110000000002
HW1,HOH,3417,12.20558382327357,42.139925027327,-9.945982890773756
HW2,HOH,3417,13.022536045176494,42.79108385944362,-8.85032241535977
MW,HOH,3417,12.98026722565012,42.321467409181864,-9.58560283945431
OW,HOH,3418,12.04561,43.36156,-11.99538
HW1,HOH,3418,12.275962719816038,43.557083186679364,-11.087117906359568
HW2,HOH,3418,11.602815017171746,42.51397114088512,-11.953530633380387
MW,HOH,3418,12.018414827218535,43.27808772675591,-11.873754269991947
OW,HOH,3419,5.92487,45.98513,-5.9148700000000005
HW1,HOH,3419,5.468261067013539,46.81724748800119,-5.791068168916846
HW2,HOH,3419,6.043557028075788,45.91511704269195,-6.862099297517516
MW,HOH,3419,5.881611919143654,46.08268857471988,-6.0202786503559835
OW,HOH,3420,5.32179,46.588210000000004,-8.5562
HW1,HOH,3420,5.14994970894708,47.28595182378437,-9.18853940997925
HW2,HOH,3420,5.453193004721139,45.805893670516134,-9.091869510774274
MW,HOH,3420,5.316613539473669,46.577383442879054,-8.705719233884079
OW,HOH,3421,8.5662,46.588210000000004,-5.31179
HW1,HOH,3421,9.143203347243642,45.83149720761564,-5.415128060807668
HW2,HOH,3421,9.130112436177274,47.27254058913098,-4.951343300883111
MW,HOH,3421,8.712250985426804,46.57894420469229,-5.278876992280702
OW,HOH,3422,5.26439,43.36156,-5.2946300000000015
HW1,HOH,3422,5.374721362062295,43.64475628309277,-6.202300421181565
HW2,HOH,3422,5.9068285446309625,43.87382773049015,-4.8036309878106564
MW,HOH,3422,5.360753630225659,43.46338899101193,-5.347968967491555
OW,HOH,3423,7.59104,42.22279,-4.242660000000001
HW1,HOH,3423,8.09319874551885,41.46743634363986,-3.9368593073547573
HW2,HOH,3423,6.964878822128179,42.395302514266845,-3.539527275439762
MW,HOH,3423,7.5751661925694735,42.14817930183368,-4.113504349816021
OW,HOH,3424,9.65672,44.24144,-4.253400000000001
HW1,HOH,3424,9.372418536683229,45.15450698039129,-4.294693829745635
HW2,HOH,3424,10.125114390629948,44.09850403551172,-5.075840462879966
MW,HOH,3424,9.680286115777257,44.340026061666286,-4.363968410410322
OW,HOH,3425,11.38513,40.52487,-5.9148700000000005
HW1,HOH,3425,11.791400447004836,41.131072950964985,-6.534305574561099
HW2,HOH,3425,10.654429432975775,41.01747697092891,-5.541176515386321
MW,HOH,3425,11.34359903038812,40.665530927144125,-5.9463279523915835
OW,HOH,3426,11.98821,39.92179,-8.5562
HW1,HOH,3426,12.204780150153708,39.6582762481108,-7.6618369381354805
HW2,HOH,3426,11.929344559280844,39.098720860572634,-9.041295783646111
MW,HOH,3426,12.008398105514944,39.7826942802889,-8.503808850578334
OW,HOH,3427,8.7438,39.92179,-5.31179
HW1,HOH,3427,9.088913636325469,40.15274292135939,-6.174224934321294
HW2,HOH,3427,7.798660364873462,39.84721717450938,-5.443615070495781
MW,HOH,3427,8.666989432839786,39.94180853899706,-5.439067276363543
OW,HOH,3428,12.04561,43.14844,-5.2946300000000015
HW1,HOH,3428,11.688066132803725,43.205842177028714,-6.18069039980506
HW2,HOH,3428,11.32502412886517,43.42170190579656,-4.726904993538868
MW,HOH,3428,11.907596385858326,43.190768992063795,-5.335380771064544
OW,HOH,3429,15.71263,50.31263,-1.58737
HW1,HOH,3429,16.29862537527803,50.1892894020511,-2.3341194519250563
HW2,HOH,3429,14.833802870665636,50.20896859180281,-1.9522746671344395
MW,HOH,3429,15.675144002465677,50.283571004434094,-1.729675139346563
OW,HOH,3430,16.31571,50.915710000000004,-4.2287
HW1,HOH,3430,16.041973866358177,51.825056641715506,-4.348647582466534
HW2,HOH,3430,16.073672240552558,50.70931741378094,-3.3258989323469597
MW,HOH,3430,16.249684718872555,51.00569660024423,-4.128485308768827
OW,HOH,3431,13.0713,50.915710000000004,-0.9842900000000014
HW1,HOH,3431,13.852735286886206,50.37909224618552,-0.8514953058282579
HW2,HOH,3431,12.406044844340258,50.29928269805411,-1.290361420233633
MW,HOH,3431,13.086172458510271,50.76810632137408,-1.0064715115196226
OW,HOH,3432,16.37311,47.68906,-0.9671200000000013
HW1,HOH,3432,16.81686994473786,48.268590480207294,-0.3478836399911964
HW2,HOH,3432,16.199012642323243,48.240800871539335,-1.7296872542949837
MW,HOH,3432,16.407630064622936,47.83387638181242,-0.9854680837558721
OW,HOH,3433,10.25237,44.85237,-1.58737
HW1,HOH,3433,11.079286267283877,45.18247025445935,-1.93875227190223
HW2,HOH,3433,10.472783445233098,43.99708606918873,-1.218400005885984
MW,HOH,3433,10.386440839235153,44.785140153085905,-1.58511855936102
OW,HOH,3434,13.97679,43.1662,-3.3232100000000013
HW1,HOH,3434,13.274021297786941,43.05326697939673,-2.6832139582566223
HW2,HOH,3434,13.559706344442061,43.60962526183379,-4.0618898432569175
MW,HOH,3434,13.833435387186613,43.2085069942664,-3.3358427172138
OW,HOH,3435,12.8937,44.24929,-0.9842900000000014
HW1,HOH,3435,13.673997072001743,44.766092379402444,-0.7835862674251564
HW2,HOH,3435,12.834675188425638,44.26489055894235,-1.939540039821669
MW,HOH,3435,12.986031551484528,44.31744399954959,-1.0808810309287922
OW,HOH,3436,8.53121,48.5656,-3.3123900000000006
HW1,HOH,3436,8.085688532485703,48.54655494119452,-2.4654018844877426
HW2,HOH,3436,8.224592223684741,49.37215042633201,-3.7267573105243015
MW,HOH,3436,8.434927102229839,48.666410188295664,-3.257009317391529
OW,HOH,3437,9.59189,47.47594,-0.9671200000000013
HW1,HOH,3437,9.940678785822582,48.29726711115656,-1.3135355353959182
HW2,HOH,3437,9.28060244545397,47.69850287284738,-0.08973817626834879
MW,HOH,3437,9.596690610055754,47.60957051248516,-0.8991499089847583
OW,HOH,3438,15.71263,44.85237,-7.04763
HW1,HOH,3438,15.780647749886805,44.11499335132361,-6.441091391841283
HW2,HOH,3438,14.773327146942542,45.025603333929375,-7.110424429321681
MW,HOH,3438,15.601094994739384,44.780152849323294,-6.978024184835342
OW,HOH,3439,16.31571,44.24929,-4.4063
HW1,HOH,3439,15.68119489472702,44.300785248520995,-5.121119022102922
HW2,HOH,3439,16.327484173710165,43.32385138229594,-4.1620652739771895
MW,HOH,3439,16.23599164739062,44.13741470461782,-4.466540467497784
OW,HOH,3440,16.37311,47.47594,-7.667870000000001
HW1,HOH,3440,15.594432053626942,47.50991890599603,-8.223520692683408
HW2,HOH,3440,16.28104469674319,48.225413304795794,-7.079611444316618
MW,HOH,3440,16.26164435853007,47.57623133533228,-7.663695800122137
OW,HOH,3441,14.04646,48.61471,-8.719840000000001
HW1,HOH,3441,13.547440027291568,48.95644306246832,-7.977927491038125
HW2,HOH,3441,13.722213334161886,47.72165287261432,-8.836209071142202
MW,HOH,3441,13.94107193755405,48.54413386796573,-8.639762892777506
OW,HOH,3442,10.25237,50.31263,-7.04763
HW1,HOH,3442,10.151902347791752,49.48430265923469,-6.5785668409260465
HW2,HOH,3442,10.421269737474859,50.05609487984883,-7.954209812928762
MW,HOH,3442,10.26113013254724,50.173754516137095,-7.103637410331848
OW,HOH,3443,9.64929,50.915710000000004,-4.4063
HW1,HOH,3443,9.335153309694634,50.33569121915324,-5.099938779386666
HW2,HOH,3443,10.564698221817341,50.66573753986457,-4.280676730248499
MW,HOH,3443,9.726260010374562,50.80946110730996,-4.479012838340427
OW,HOH,3444,12.8937,50.915710000000004,-7.65071
HW1,HOH,3444,12.930782452253919,51.870272772520565,-7.590091075952326
HW2,HOH,3444,13.74452308538172,50.621356960213745,-7.325609219548598
MW,HOH,3444,13.007362621397673,51.00022481122042,-7.601333224115881
OW,HOH,3445,7.05763,41.65763,-1.58737
HW1,HOH,3445,6.179490165229924,41.29354006818333,-1.4753946123483963
HW2,HOH,3445,7.002070651108225,42.537332869291895,-1.2141780993505713
MW,HOH,3445,6.938105239410632,41.72363467686692,-1.52526273355413
OW,HOH,3446,3.33321,43.3438,-3.3232100000000013
HW1,HOH,3446,2.817132411375815,42.76612836620057,-3.885519572587321
HW2,HOH,3446,4.019401065728208,43.68609341612453,-3.896105878840638
MW,HOH,3446,3.3549865774884164,43.31366874829941,-3.4685299940365533
OW,HOH,3447,4.4163,42.26071,-0.9842900000000014
HW1,HOH,3447,4.021432024695063,41.411098912205674,-1.1804178901011286
HW2,HOH,3447,5.357457637288234,42.08796667062615,-0.9596028022880909
MW,HOH,3447,4.486231667718633,42.129836299896425,-1.006236477057775
OW,HOH,3448,8.77879,37.944410000000005,-3.3123900000000006
HW1,HOH,3448,8.300104246815518,38.76531569852436,-3.4273145497204105
HW2,HOH,3448,8.336550207270275,37.32537061508627,-3.8932869900524585
MW,HOH,3448,8.66090041915627,37.97025132365924,-3.401463552177805
OW,HOH,3449,7.71811,39.034060000000004,-0.9671200000000013
HW1,HOH,3449,7.318748004296647,38.164267864743344,-0.9815145001125439
HW2,HOH,3449,7.854163024567575,39.250959332100074,-1.8894416862031114
MW,HOH,3449,7.684403274871884,38.95048184404429,-1.0870309733291936
OW,HOH,3450,1.59737,36.19737,-1.58737
HW1,HOH,3450,1.649946348231887,35.302166805147614,-1.9221407940258335
HW2,HOH,3450,2.2201312655198855,36.69033006288488,-2.121597107201233
MW,HOH,3450,1.6838213625085374,36.14587802604477,-1.698612215816745
OW,HOH,3451,0.99429,35.59429,-4.2287
HW1,HOH,3451,0.8342312545103308,36.52922034189416,-4.1001997217981705
HW2,HOH,3451,0.7289063921658525,35.18964818265061,-3.402828367029651
MW,HOH,3451,0.9398282458125591,35.66217332907278,-4.1065288808728555
OW,HOH,3452,4.2387,35.59429,-0.9842900000000014
HW1,HOH,3452,3.741296132075558,35.00243983708243,-1.548680759074104
HW2,HOH,3452,4.997323751235845,35.080568978039246,-0.7071483924120174
MW,HOH,3452,4.272139296681752,35.45276354961923,-1.0210613570512368
OW,HOH,3453,0.93689,38.82094,-0.9671200000000013
HW1,HOH,3453,0.6522164141009721,39.5819482566723,-1.4731477858655417
HW2,HOH,3453,1.704016831682401,38.493695394858925,-1.4368634196654424
MW,HOH,3453,0.9986498362586835,38.87646698075445,-1.092030486987561
OW,HOH,3454,7.05763,36.19737,-7.04763
HW1,HOH,3454,7.823446206662094,36.00652099461963,-7.589226289831276
HW2,HOH,3454,6.3177721892668455,36.15059515255314,-7.653156806461501
MW,HOH,3454,7.060952987866951,36.16695127990633,-7.194475596365633
OW,HOH,3455,7.66071,35.59429,-4.4063
HW1,HOH,3455,7.970801040540161,35.12626918243745,-5.181564175623249
HW2,HOH,3455,8.400111463052678,36.143538343719015,-4.1458227999277435
MW,HOH,3455,7.795057702586939,35.60468810335813,-4.472198943775385
OW,HOH,3456,4.4163,35.59429,-7.65071
HW1,HOH,3456,4.4148485625989835,34.70662702083275,-7.292528574957628
HW2,HOH,3456,3.8644881737471795,36.09607926534072,-7.050751636614388
MW,HOH,3456,4.345475627131034,35.54489350906385,-7.52805654712467
OW,HOH,3457,3.32578,37.94106,-8.709100000000001
HW1,HOH,3457,2.6876921306890162,37.300770804243825,-9.023913340467136
HW2,HOH,3457,3.4609807856426227,37.712892796492966,-7.789374384935705
MW,HOH,3457,3.2614043859577864,37.82988710296785,-8.631663930584972
OW,HOH,3458,1.59737,41.65763,-7.04763
HW1,HOH,3458,1.3793747497339601,41.275915732503954,-6.197336149880292
HW2,HOH,3458,0.9913386414490869,42.39234176991272,-7.1433383643401225
MW,HOH,3458,1.491884652190393,41.7028179392242,-6.951033953746328
OW,HOH,3459,0.99429,42.26071,-4.4063
HW1,HOH,3459,1.817581415599795,42.29633203436775,-3.919310314208614
HW2,HOH,3459,0.4739377844598941,42.981297521021936,-4.051023097528184
MW,HOH,3459,1.0330698725690906,42.35751394675817,-4.298479714755925
OW,HOH,3460,0.93689,39.034060000000004,-7.667870000000001
HW1,HOH,3460,1.6356035903080257,39.511218720555966,-8.115479242885206
HW2,HOH,3460,0.2390721369692148,38.96343523807156,-8.31924033301932
MW,HOH,3460,0.9370046638984358,39.08610125153654,-7.8085526449043625
OW,HOH,3461,7.05763,50.31263,-10.242370000000001
HW1,HOH,3461,7.255930526132792,49.56522869812926,-9.678183486338623
HW2,HOH,3461,6.191975015001468,50.60537607583981,-9.957449995564398
MW,HOH,3461,6.97220057763364,50.25442864565274,-10.133674121213444
OW,HOH,3462,7.66071,50.915710000000004,-12.883700000000001
HW1,HOH,3462,6.912592250659761,51.50594739188947,-12.793314167384437
HW2,HOH,3462,7.546979914364374,50.27488265106492,-12.181819679234309
MW,HOH,3462,7.550383078928959,50.90923387513033,-12.78228037367606
OW,HOH,3463,4.4163,50.915710000000004,-9.63929
HW1,HOH,3463,3.904258409105199,51.50741648886407,-9.087994207951763
HW2,HOH,3463,3.8264568008905355,50.18325524280199,-9.817679366898105
MW,HOH,3463,4.275245452639461,50.8976925235254,-9.591553478464764
OW,HOH,3464,8.7438,48.57679,-13.966790000000001
HW1,HOH,3464,8.286086118775856,48.2881707270607,-13.177209879225217
HW2,HOH,3464,8.252440012864513,49.34321456174913,-14.262412912322219
MW,HOH,3464,8.622307094273747,48.63795484168847,-13.903557517724352
OW,HOH,3465,3.32578,48.56894,-8.580900000000002
HW1,HOH,3465,2.9612454918073055,48.051954444074156,-7.8625256670782635
HW2,HOH,3465,3.848907322582771,49.24434315820245,-8.149158841019839
MW,HOH,3465,3.346081793664235,48.589219364399774,-8.433671340893152
OW,HOH,3466,1.59737,44.85237,-10.242370000000001
HW1,HOH,3466,1.1976060734101508,43.99274791861361,-10.374526181052572
HW2,HOH,3466,0.9600053878727611,45.335090666623145,-9.716086627639825
MW,HOH,3466,1.4646050340883923,44.80412207159474,-10.19191696436806
OW,HOH,3467,0.99429,44.24929,-12.883700000000001
HW1,HOH,3467,0.09290369637966489,44.44863026362528,-13.136669572762166
HW2,HOH,3467,1.289585786282616,43.60976229267085,-13.531797660744157
MW,HOH,3467,0.9167031012986799,44.1929406963444,-12.99904747726498
OW,HOH,3468,3.33321,43.1662,-13.966790000000001
HW1,HOH,3468,3.53774,42.678443090139126,-13.168987963287279
HW2,HOH,3468,2.9635899999999986,42.51208704407556,-14.559869391137292
MW,HOH,3468,3.3120764881891493,43.02002688051955,-13.940583031387625
OW,HOH,3469,0.93689,47.47594,-9.62212
HW1,HOH,3469,0.24154638288563546,46.87529413700452,-9.353883842100418
HW2,HOH,3469,0.47520463899955423,48.25915820075296,-9.92151969730644
MW,HOH,3469,0.7887763312466826,47.49931146196821,-9.626109309032183
OW,HOH,3470,7.05763,44.85237,-15.702630000000001
HW1,HOH,3470,7.645518214293779,44.35611041781376,-16.27213699818598
HW2,HOH,3470,7.258426678083959,45.76915237308713,-15.890861119284718
MW,HOH,3470,7.1585911817075765,44.90620199084279,-15.799629621146638
OW,HOH,3471,4.4163,44.24929,-16.30571
HW1,HOH,3471,4.543451496341605,44.78483574192057,-17.088814845910715
HW2,HOH,3471,4.649257188298766,44.82736165246094,-15.579215456840167
MW,HOH,3471,4.462398256345247,44.3918464622747,-16.312956801755416
OW,HOH,3472,7.71811,47.47594,-16.32287
HW1,HOH,3472,6.910828922276279,46.977384267532614,-16.19649128829138
HW2,HOH,3472,7.991582455750543,47.26743181414373,-17.216161716561114
MW,HOH,3472,7.649776055986409,47.3854272877284,-16.421044117426526
OW,HOH,3473,1.59737,50.31263,-15.702630000000001
HW1,HOH,3473,0.93609868243812,51.003312918786825,-15.658840388605425
HW2,HOH,3473,2.432759237923502,50.77990762756135,-15.703516759391793
MW,HOH,3473,1.6196591945389982,50.46086292072656,-15.697137917320731
OW,HOH,3474,0.99429,50.915710000000004,-13.061300000000001
HW1,HOH,3474,1.0017457267232184,51.7637714264157,-12.617495312254592
HW2,HOH,3474,0.24338600077951966,50.961169482480614,-13.653160950314582
MW,HOH,3474,0.899119651416944,51.030091456668494,-13.080252987907661
OW,HOH,3475,4.2387,50.915710000000004,-16.30571
HW1,HOH,3475,5.143163945494189,51.03994594417264,-16.593351817677156
HW2,HOH,3475,3.849917506539467,51.789150528670795,-16.35235422101302
MW,HOH,3475,4.304713447557028,51.04342462549061,-16.3485026461134
OW,HOH,3476,0.93689,47.68906,-16.32287
HW1,HOH,3476,0.11609664812648668,47.87207847044721,-16.78007405903208
HW2,HOH,3476,1.4837939873131714,48.45543928981492,-16.495480476517873
MW,HOH,3476,0.9018288568610883,47.81059436779753,-16.40349385926277
OW,HOH,3477,15.71263,41.65763,-10.242370000000001
HW1,HOH,3477,14.839287792355961,41.81369179646949,-10.601755981682857
HW2,HOH,3477,15.665619219571386,40.776412264060575,-9.871601022347745
MW,HOH,3477,15.5948137134679,41.564801290741435,-10.240912839180075
OW,HOH,3478,16.31571,42.26071,-12.883700000000001
HW1,HOH,3478,15.72685871388111,41.81559299697155,-12.274310777375325
HW2,HOH,3478,16.667440698964175,41.55989887864549,-13.432680174498138
MW,HOH,3478,16.28535570398431,42.11401737445616,-12.87596691300464
OW,HOH,3479,13.97679,43.3438,-13.966790000000001
HW1,HOH,3479,14.586106618976036,43.7781897700451,-14.563673862254445
HW2,HOH,3479,14.524647871212448,42.746958105791734,-13.457026283589686
MW,HOH,3479,14.124922296054349,43.32300416812224,-13.977942429772607
OW,HOH,3480,16.37311,39.034060000000004,-9.62212
HW1,HOH,3480,16.57443526385635,39.221997486319225,-8.705400034487534
HW2,HOH,3480,15.95639951982003,39.83302636736297,-9.94498275045444
MW,HOH,3480,16.345538093687942,39.16039560026631,-9.54609911158528
OW,HOH,3481,14.04646,37.89529,-8.570160000000001
HW1,HOH,3481,14.493350188269197,38.69531593809712,-8.846723252259862
HW2,HOH,3481,14.326045277196952,37.23336885401684,-9.202551361717598
MW,HOH,3481,14.139457624506157,37.9129690796249,-8.686517157126532
OW,HOH,3482,10.25237,36.19737,-10.242370000000001
HW1,HOH,3482,9.845353292485335,35.72085339049028,-10.965908214308877
HW2,HOH,3482,10.21137610028774,35.59126026278406,-9.502647948457389
MW,HOH,3482,10.195019237026978,36.05878076573224,-10.240298273576085
OW,HOH,3483,9.64929,35.59429,-12.883700000000001
HW1,HOH,3483,8.706009421970744,35.44385136521629,-12.821915033566345
HW2,HOH,3483,9.742670240160113,36.54655525137403,-12.857301335768708
MW,HOH,3483,9.540492502705174,35.69693348096169,-12.872411431339385
OW,HOH,3484,12.8937,35.59429,-9.63929
HW1,HOH,3484,13.215537498864354,35.08172750826273,-10.380867893743346
HW2,HOH,3484,13.675647598880428,36.01325147635326,-9.279750331066195
MW,HOH,3484,13.03499780967854,35.5823079407346,-9.688195502066804
OW,HOH,3485,8.5662,37.93321,-13.966790000000001
HW1,HOH,3485,7.701444356926072,37.604986436968886,-14.213163829054464
HW2,HOH,3485,8.390980154907833,38.766371149226806,-13.529334485113118
MW,HOH,3485,8.433070590210477,37.99784810310503,-13.94232923881291
OW,HOH,3486,15.71263,36.19737,-15.702630000000001
HW1,HOH,3486,15.977645452984964,37.07452139409429,-15.979396298919541
HW2,HOH,3486,16.346843393703708,35.95698428279095,-15.027186766553463
MW,HOH,3486,15.827742141572186,36.27888368921921,-15.651594542343332
OW,HOH,3487,16.31571,35.59429,-13.061300000000001
HW1,HOH,3487,16.639808120325785,34.97888274880378,-13.718920282287892
HW2,HOH,3487,15.496269322585752,35.207038960583844,-12.75344095113188
MW,HOH,3487,16.252300176384725,35.46593764172934,-13.106073657747011
OW,HOH,3488,13.0713,35.59429,-16.30571
HW1,HOH,3488,13.958701022657468,35.52821404987917,-16.658394684955432
HW2,HOH,3488,13.108496977549633,36.33401068840219,-15.69936314364552
MW,HOH,3488,13.189659699301382,35.68052465402378,-16.273238181626823
OW,HOH,3489,16.37311,38.82094,-16.32287
HW1,HOH,3489,17.141081973141088,39.35185693801783,-16.111709330850758
HW2,HOH,3489,15.672702888756902,39.18645153038666,-15.782436088892922
MW,HOH,3489,16.381759117493,38.93569365936524,-16.22665682573858
OW,HOH,3490,10.25237,41.65763,-15.702630000000001
HW1,HOH,3490,9.939926621742329,41.5578493538532,-14.803378449855408
HW2,HOH,3490,9.460782521783585,41.60859006231193,-16.238557693949968
MW,HOH,3490,10.111040730239035,41.63857916974879,-15.656120162904765
OW,HOH,3491,12.8937,42.26071,-16.30571
HW1,HOH,3491,13.404915296472401,43.021793621743974,-16.580733735640617
HW2,HOH,3491,13.533502137287286,41.55143403187963,-16.244011589408437
MW,HOH,3491,13.04104411854658,42.26734200472317,-16.333018215376324
OW,HOH,3492,9.59189,39.034060000000004,-16.32287
HW1,HOH,3492,9.858507074103903,39.525710003948184,-15.546057162687157
HW2,HOH,3492,8.64680457895581,38.92035909214099,-16.222255572198804
MW,HOH,3492,9.505037865871037,39.08244204425527,-16.21054872390545
OW,HOH,3493,11.38513,37.330130000000004,-2.720130000000001
HW1,HOH,3493,11.525191425132578,37.04077648027535,-1.8185231945061746
HW2,HOH,3493,12.226504341922176,37.70060236418665,-2.986728694349729
MW,HOH,3493,11.510765619205538,37.340514190789996,-2.638841300400696
OW,HOH,3494,11.98821,37.93321,-0.07880000000000109
HW1,HOH,3494,12.354135256943582,38.59708941516614,0.5056593851153743
HW2,HOH,3494,12.191198082262781,38.250123990628275,-0.9589088394075754
MW,HOH,3494,12.061037771357855,38.05876338921413,-0.11664669716006718
OW,HOH,3495,12.04561,34.70656,-3.3403800000000015
HW1,HOH,3495,11.427462637591065,35.21908908027451,-3.861382249534345
HW2,HOH,3495,11.533285674577472,34.40173015454168,-2.591490429036289
MW,HOH,3495,11.900895984816659,34.73314800794774,-3.3112076733965092
OW,HOH,3496,2.73013,45.98513,-2.720130000000001
HW1,HOH,3496,3.221045643891573,45.395263280545855,-3.2922290392955764
HW2,HOH,3496,2.0618992690662403,46.369048798160485,-3.2878555266013163
MW,HOH,3496,2.707431529552072,45.95876618131274,-2.8660412964181883
OW,HOH,3497,3.33321,46.588210000000004,-0.07880000000000109
HW1,HOH,3497,2.9633818488249424,45.866638090420246,-0.5875153684565302
HW2,HOH,3497,2.79881353206924,47.34658246273853,-0.3144301492233651
MW,HOH,3497,3.2174583392844265,46.592920914803,-0.17408520679169953
OW,HOH,3498,0.0888,46.588210000000004,-3.3232100000000013
HW1,HOH,3498,-0.1572098832732322,46.048235871297244,-4.074302651317789
HW2,HOH,3498,0.3266690816509723,45.95857459349444,-2.642618803268001
MW,HOH,3498,0.08775787917358246,46.438485868154295,-3.332235036787031
OW,HOH,3499,14.57987,40.52487,-2.720130000000001
HW1,HOH,3499,14.361373439927414,40.183241183448295,-3.5871763228328284
HW2,HOH,3499,14.041103993937025,41.31078921881475,-2.629084635985347
MW,HOH,3499,14.482931255161787,40.581744531853374,-2.8194674851802977
OW,HOH,3500,13.97679,39.92179,-0.07880000000000109
HW1,HOH,3500,14.575523301004072,39.689050111668934,-0.7884312044635609
HW2,HOH,3500,14.525506085600064,39.92909406127569,0.7054733719135291
MW,HOH,3500,14.123677365462177,39.89293149425366,-0.06924490200865496
OW,HOH,3501,17.2212,39.92179,-3.3232100000000013
HW1,HOH,3501,16.53185292284774,39.29744887475955,-3.5495385979612886
HW2,HOH,3501,17.030142159335753,40.1730863520212,-2.4195649044112804
MW,HOH,3501,17.108497548434155,39.87403576824275,-3.236505316480147
OW,HOH,3502,5.92487,49.17987,-2.720130000000001
HW1,HOH,3502,6.87112404964971,49.25981453272271,-2.840291230058923
HW2,HOH,3502,5.799431603175002,48.29112794592701,-2.387519343640209
MW,HOH,3502,6.029944306702415,49.076334159125075,-2.6929339102311607
OW,HOH,3503,5.32179,48.57679,-0.07880000000000109
HW1,HOH,3503,4.404324368153482,48.31249766858314,-0.14684383318645433
HW2,HOH,3503,5.35201418109229,49.14238239692756,0.6928358282992322
MW,HOH,3503,5.208212389735356,48.61536004357066,0.011268264211856296
OW,HOH,3504,5.26439,51.80344,-3.3403800000000015
HW1,HOH,3504,4.810362566926775,51.02758954172672,-3.011518303060286
HW2,HOH,3504,6.15022032853293,51.498150217902975,-3.536187023873986
MW,HOH,3504,5.319665980320777,51.665041005275604,-3.3233473965429523
OW,HOH,3505,2.73013,37.330130000000004,-11.37513
HW1,HOH,3505,3.4810650692988148,37.178412151452456,-10.801267616122743
HW2,HOH,3505,2.7750833724112085,38.262319478495044,-11.587795200472527
MW,HOH,3505,2.832013322932932,37.4300397850235,-11.328892402680177
OW,HOH,3506,0.0888,37.93321,-11.97821
HW1,HOH,3506,-0.6947261451070486,38.07553137937822,-11.447104780758494
HW2,HOH,3506,0.5680363614594687,38.7601174864708,-11.925318734429515
MW,HOH,3506,0.04984723643687026,38.05728298857494,-11.903451404026477
OW,HOH,3507,3.39061,34.70656,-11.99538
HW1,HOH,3507,2.5201211423633634,34.37938011358181,-12.222164712125494
HW2,HOH,3507,3.5706933026045924,35.38246030560257,-12.648796469267017
MW,HOH,3507,3.302229759212876,34.751200420967464,-12.108056370845496
OW,HOH,3508,2.73013,49.17987,-5.9148700000000005
HW1,HOH,3508,1.8656582254403138,49.51526678826375,-6.152398504840978
HW2,HOH,3508,3.315995725066329,49.92923164908896,-6.021852704523544
MW,HOH,3508,2.6944650642828636,49.3187321675917,-5.958971591326401
OW,HOH,3509,0.0888,48.57679,-5.31179
HW1,HOH,3509,0.5631943800913298,49.258330165660496,-4.835670673434449
